дата,смена,час,тип_данных,значение,агрегат
2026-01-26,2,16,производительность,0.0,мельница_2
2026-01-26,2,16,производительность,0.0,всего
2026-01-26,2,17,производительность,0.0,мельница_2
2026-01-26,2,17,производительность,0.0,всего
2026-01-26,2,18,производительность,0.0,мельница_2
2026-01-26,2,18,производительность,0.0,всего
2026-01-26,2,19,производительность,0.0,мельница_2
2026-01-26,2,19,производительность,0.0,всего
2026-01-26,2,20,производительность,0.0,мельница_2
2026-01-26,2,20,производительность,0.0,всего
2026-01-26,2,среднее,производительность_итого,0.0,всего
2026-01-26,2,,счетчик_начало,9.0,мельница_1
2026-01-26,2,,счетчик_конец,510645.7,мельница_1
2026-01-26,2,,переработка,510645.7,мельница_1
2026-01-26,2,,счетчик_начало,10.0,мельница_2
2026-01-26,2,,счетчик_конец,810050.111,мельница_2
2026-01-26,2,,переработка,810050.111,мельница_2
2026-01-26,2,,счетчик_начало,11.0,мельница_3
2026-01-26,2,,счетчик_конец,502461.0,мельница_3
2026-01-26,2,,переработка,502461.0,мельница_3
2026-01-26,2,,счетчик_начало,12.0,мельница_4
2026-01-26,2,,счетчик_конец,101.317,мельница_4
2026-01-26,2,,переработка,101.317,мельница_4
2026-01-26,2,,счетчик_начало,13.0,мельница_5
2026-01-26,2,,счетчик_начало,14.0,мельница_6
2026-01-26,2,,мкр_остаток_начало,83.0,МКР
2026-01-26,2,,мкр_выпуск,0.0,МКР
2026-01-26,2,,мкр_остаток_конец,83.0,МКР
2026-01-27,1,21,производительность,0.0,мельница_2
2026-01-27,1,21,производительность,0.0,всего
2026-01-27,1,22,производительность,0.0,мельница_2
2026-01-27,1,22,производительность,0.0,всего
2026-01-27,1,23,производительность,0.0,мельница_2
2026-01-27,1,23,производительность,0.0,всего
2026-01-27,1,24,производительность,0.0,мельница_2
2026-01-27,1,24,производительность,0.0,всего
2026-01-27,1,1,производительность,0.0,мельница_2
2026-01-27,1,1,производительность,0.0,всего
2026-01-27,1,2,производительность,0.0,мельница_2
2026-01-27,1,2,производительность,0.0,всего
2026-01-27,1,3,производительность,0.0,мельница_2
2026-01-27,1,3,производительность,0.0,всего
2026-01-27,1,4,производительность,0.0,мельница_2
2026-01-27,1,4,производительность,0.0,всего
2026-01-27,1,5,производительность,0.0,мельница_2
2026-01-27,1,5,производительность,0.0,всего
2026-01-27,1,6,производительность,0.0,мельница_2
2026-01-27,1,6,производительность,0.0,всего
2026-01-27,1,7,производительность,0.0,мельница_2
2026-01-27,1,7,производительность,0.0,всего
2026-01-27,1,8,производительность,0.0,мельница_2
2026-01-27,1,8,производительность,0.0,всего
2026-01-27,1,среднее,производительность_итого,0.0,всего
2026-01-27,1,,счетчик_начало,21.0,мельница_1
2026-01-27,1,,счетчик_конец,510168.7,мельница_1
2026-01-27,1,,переработка,510168.7,мельница_1
2026-01-27,1,,счетчик_начало,22.0,мельница_2
2026-01-27,1,,счетчик_конец,810050.111,мельница_2
2026-01-27,1,,переработка,810050.111,мельница_2
2026-01-27,1,,счетчик_начало,23.0,мельница_3
2026-01-27,1,,счетчик_конец,502129.0,мельница_3
2026-01-27,1,,переработка,502129.0,мельница_3
2026-01-27,1,,счетчик_начало,24.0,мельница_4
2026-01-27,1,,счетчик_конец,8613.78,мельница_4
2026-01-27,1,,переработка,8613.78,мельница_4
2026-01-27,1,,счетчик_начало,1.0,мельница_5
2026-01-27,1,,счетчик_начало,2.0,мельница_6
2026-01-27,1,,мкр_остаток_начало,73.0,МКР
2026-01-27,1,,мкр_выпуск,0.0,МКР
2026-01-27,1,,мкр_остаток_конец,73.0,МКР
2026-01-27,2,9,производительность,0.0,мельница_2
2026-01-27,2,9,производительность,0.0,всего
2026-01-27,2,10,производительность,0.0,мельница_2
2026-01-27,2,10,производительность,0.0,всего
2026-01-27,2,11,производительность,0.0,мельница_2
2026-01-27,2,11,производительность,0.0,всего
2026-01-27,2,12,производительность,0.0,мельница_2
2026-01-27,2,12,производительность,0.0,всего
2026-01-27,2,13,производительность,0.0,мельница_2
2026-01-27,2,13,производительность,0.0,всего
2026-01-27,2,14,производительность,0.0,мельница_2
2026-01-27,2,14,производительность,0.0,всего
2026-01-27,2,15,производительность,0.0,мельница_2
2026-01-27,2,15,производительность,0.0,всего
2026-01-27,2,16,производительность,0.0,мельница_2
2026-01-27,2,16,производительность,0.0,всего
2026-01-27,2,17,производительность,0.0,мельница_2
2026-01-27,2,17,производительность,0.0,всего
2026-01-27,2,18,производительность,0.0,мельница_2
2026-01-27,2,18,производительность,0.0,всего
2026-01-27,2,19,производительность,0.0,мельница_2
2026-01-27,2,19,производительность,0.0,всего
2026-01-27,2,20,производительность,0.0,мельница_2
2026-01-27,2,20,производительность,0.0,всего
2026-01-27,2,среднее,производительность_итого,0.0,всего
2026-01-27,2,,счетчик_начало,9.0,мельница_1
2026-01-27,2,,счетчик_конец,510645.7,мельница_1
2026-01-27,2,,переработка,510645.7,мельница_1
2026-01-27,2,,счетчик_начало,10.0,мельница_2
2026-01-27,2,,счетчик_конец,810050.111,мельница_2
2026-01-27,2,,переработка,810050.111,мельница_2
2026-01-27,2,,счетчик_начало,11.0,мельница_3
2026-01-27,2,,счетчик_конец,502461.0,мельница_3
2026-01-27,2,,переработка,502461.0,мельница_3
2026-01-27,2,,счетчик_начало,12.0,мельница_4
2026-01-27,2,,счетчик_конец,101.317,мельница_4
